x,y,z,px,py,pz
7.261370269198186289e-01,1.135893600304141549e+00,-7.115960807637574659e-01,-6.270861704629967504e-01,-9.522433168905256040e-02,1.000440221474475401e-02
1.140750435866314388e-01,-3.033931054775947933e-01,-3.047802975189120023e-01,5.290561385865298893e-01,-3.606184621493830900e-01,9.026715885080094370e-02
-6.812729778823435334e-01,1.242761644739516891e+00,2.652540108937038177e-01,5.938438136490409996e-02,-4.215506891760114616e-01,1.476636033415638094e-01
1.234288227330745169e+00,-2.485572760967795780e-01,-4.767207619225772852e-01,9.855358935480413862e-01,4.817259305148213766e-01,-9.918548497342068171e-02
3.175817404415076650e-01,3.245654963264472670e-01,5.202797135072253498e-01,9.346649277553127633e-02,1.204410120557572114e-03,-3.420667054573903187e-01
8.817846708619888618e-01,-1.001557329877981850e+00,1.365844560714556772e-03,-4.134562696077920818e-01,1.199075312137186239e-01,-1.547554982744543950e-01
4.962136630032217277e-01,1.511552278787795967e+00,3.548462749858249943e-01,-1.851659195056878926e-01,5.354915305472167653e-01,2.328513155484791472e-02
-6.001057508876340707e-01,-1.900746305367700062e+00,3.892677357280254213e-01,-4.620039792752639873e-01,7.640142594150096667e-01,3.714085394912085558e-01
-2.311366931056187735e+00,-1.208462932582716753e-01,6.403632479434208102e-01,-7.714288074954741559e-01,-2.235920991605067076e-01,2.203763248323049040e-01
5.687914154827192759e-01,7.239290230501156387e-01,-7.128828355157036840e-03,-5.241832843823753807e-01,7.176534219756451893e-01,-1.546170287166557522e-01
-8.350537693127518812e-02,5.365635551935122871e-01,1.171951450744758594e+00,5.974444806880865322e-01,2.127146465982474588e-01,1.124301727016196739e-01
-2.946713658249117476e-02,8.170177355024409449e-01,-2.270501189651654705e-01,-8.297565925834131384e-02,1.463905431788946609e-01,3.410953789489393206e-01
-8.903892670083697336e-01,-6.632745405297317820e-01,5.754557022380710762e-01,3.010355258820669455e-01,6.903713407666639545e-01,-2.887466484447038795e-01
9.877699783807476486e-01,-2.062523431793233386e-01,3.826528843900704746e-02,-8.267420175893540613e-01,2.632153133852371263e-01,-2.059444493259648679e-01
6.650319323944682282e-01,2.322651600654257464e-01,2.469264846597978014e-01,4.920489898745374346e-01,9.720583165326258934e-02,-2.092976097534674507e-01
5.683589639775400437e-01,3.979585083089876019e-01,-1.917945661965905491e-01,7.924148877506147493e-01,3.399431360078584152e-01,-1.986857918400867368e-03
4.379502202410513467e-01,7.640119346169607639e-02,4.819359356359920743e-01,5.497448085889863334e-01,1.989265780430894970e-01,-1.835460406858155091e-01
8.979526025568403957e-01,-1.137906427696152800e+00,-3.059115552755422018e-01,9.345453435686238430e-01,3.572072685016335347e-01,-8.050405184161141259e-03
1.149076550366475491e+00,-2.477776443666865891e-01,1.766482601516519702e-01,1.804336149921543786e-01,-5.971561466825286990e-01,1.077864030421510771e-01
1.090824042407726041e-01,1.088396554610684630e+00,5.133761168428103705e-01,-4.166258397829967208e-01,-9.718169928121951628e-02,-3.033823563212143526e-01
-2.738162549055100370e-01,6.000468873160862415e-01,1.688955422894489536e-02,-2.205632144311836240e-01,-1.078341088789075419e+00,8.651871912878651705e-02
-5.722016394437952069e-01,4.356298121056101369e-01,-2.855346077826899087e-01,1.286396256299650598e-01,-5.469923097847826515e-02,-3.316479853275465239e-01
1.277793325614362319e+00,3.110569909836742863e-01,-1.085140001520897401e+00,5.046776755204546161e-01,2.236876565565012465e-01,-2.221293725394594132e-01
1.343835725520605928e+00,5.746523591740123615e-01,7.756930242747590576e-01,-8.628347068603196834e-02,-2.645161718456222610e-01,7.986539378231781450e-02
1.917019554485592359e+00,3.608459388014051972e-01,1.639873262541202137e-01,-2.467675301705540836e-01,1.469434191044315108e-01,-6.479711028870469569e-01
-3.497743783233114856e-01,-7.709916085485394310e-01,-1.980018990237377430e-01,-4.963077213651990172e-01,-1.407223379922082906e-01,5.701099710745517746e-02
-5.858021126048443827e-01,1.515040951880360476e+00,2.089547202444505813e-01,1.113875918103207352e-01,3.290631548269077888e-01,-4.666754011810268499e-01
-4.476687347439282094e-01,-1.605615316006816506e+00,3.365238450096167400e-01,1.363114796156360775e+00,-2.684997323294467386e-01,9.411327899793768548e-02
-5.064016903641411771e-01,5.139098719039294494e-01,-5.587194599098542769e-01,-4.156183658411878590e-02,-4.245644694398293395e-01,1.441617043387544705e-01
4.845313609714799880e-02,4.347165431363264609e-01,-2.012042431080950378e-01,-1.027717535747188160e+00,2.403899405583650312e-02,-9.528025513885533815e-02
-1.651737762828466183e+00,6.375223558870408702e-01,3.571615165189615526e-01,-5.548211744301271425e-02,-4.450742334691036861e-01,-7.465886466614899200e-03
-1.146132662908349031e+00,8.187773047682063154e-01,6.784129967544404449e-01,2.849309894128695952e-01,-4.277531012302984159e-01,3.964894508806550144e-01
-1.184254125639494504e-01,-5.745317136932041047e-01,-4.401761006829207346e-01,6.812447765464044180e-02,-7.017778155055856004e-01,-2.217435285603368000e-01
1.610103259833167988e-01,-1.623755383998186197e+00,-7.650577170982555963e-02,2.056600621841823406e-01,7.047630605453673036e-01,4.817040910094340100e-01
-7.021524727989632009e-01,9.611323352713352364e-01,-4.235035213140402877e-01,3.523436073163657145e-01,6.008839509757175623e-01,-2.680048668813287405e-01
2.263787602651640141e-01,-9.036741171489487412e-01,1.357022147873192530e-01,-3.611768711061380532e-01,-1.081870803510445733e-01,-6.034436488314536273e-01
2.931523517092121112e-01,3.858419826384113516e-01,-5.610700806913944128e-01,7.703650742858142442e-01,4.163603726934846927e-01,-1.109093596684140315e-01
-3.151931579754614354e-01,4.762627598743012780e-01,1.076797547290414547e-01,3.379264115260530721e-01,-2.850627132727130975e-01,4.518068039674463243e-01
1.764848961999382571e+00,7.885737208881334892e-01,4.022722924528134847e-01,3.380365896038256546e-01,2.269015220016006307e-01,1.836427499758856718e-01
-1.803548406303485008e+00,7.123218591941312683e-01,-5.058138046000735244e-01,6.680171787910507697e-02,-7.470898036398011532e-01,1.769801734598057674e-01
-1.927376252972757387e+00,1.123958919371218501e+00,-3.758777998980091239e-01,1.661736534713097457e-01,-1.381396788408774945e-01,6.979077572030006893e-02
-7.161921446429808658e-01,7.310846370645363024e-01,-1.008988426060538068e-01,2.469158110173111653e-01,-1.148018737159093861e-01,4.773036298347247408e-01
-5.466186265618359075e-01,-6.809612203977787048e-02,-4.128639991734499304e-02,-7.780959428998902583e-01,2.710953115701751348e-01,7.544095519838746322e-02
7.399762924661316132e-01,-7.608312441478761734e-01,2.385102009500414399e-01,4.298808742778810754e-01,6.994849043226362972e-02,7.675974261968764034e-02
8.163291792581129913e-01,-7.493445547462330297e-03,-8.620714295825313567e-01,-5.252634975213666957e-01,2.917850872694499054e-01,5.263408484046864233e-01
1.445324692526805399e-01,2.797853992087124264e-01,6.866721772156778592e-01,-3.568634992946029261e-01,2.321274591302922505e-02,-3.417021997711774950e-01
-1.290529050190556637e+00,9.075153321401732143e-01,6.318668420128080720e-01,6.129403520684276879e-02,-8.711738009738971833e-01,9.069422996599019182e-02
5.763125726194845422e-01,1.020345391231569643e+00,-3.440982742886928847e-01,-6.800951517106876591e-04,8.919273400470802485e-03,4.218157067123441961e-01
2.236563486414910429e+00,1.486637936427818163e+00,4.234457707112930236e-01,-1.956063366559243899e-01,3.610205937200333115e-01,1.577959409016816139e-01
-5.794440887888504532e-01,-1.138905364684990706e+00,-1.330961753098555689e-01,-1.924531546209230226e-01,-3.093096310380681890e-01,-3.002495587560504234e-02
1.029213819474816161e+00,-7.316402086432112484e-02,1.020488636831532236e+00,5.865583522818282880e-01,3.455147610918548051e-01,-2.791331511567925472e-01
-7.140786640677392327e-01,1.243269161696068797e-01,1.660432405960750313e-01,-7.254578557224667934e-01,-2.411656228454278905e-01,-2.980954528863009600e-01
-1.884297852321201727e+00,-3.200509857240071421e-01,1.024402953672024774e-01,2.280388512815351709e-01,-8.916135441946412832e-02,1.007152067390851696e-01
-9.992699532680935359e-01,5.109828620720741066e-01,6.095310518706429370e-01,-2.934645724387441312e-01,6.684645943327532924e-02,-1.394124800301112799e-01
-1.078911545441788133e+00,-3.725259034113355128e-01,4.568158295188663454e-01,2.248355174666294420e-02,2.030109900823648950e-01,2.745169337996680725e-01
9.000410922726510554e-01,-3.818110164042953780e-01,-6.166515551828800623e-01,2.109306682700868019e-01,2.456189076402899019e-01,-8.605033499658276686e-02
-8.607847834410525811e-01,2.652919330843129808e-01,-3.312220069004006007e-01,2.371414858397841163e-01,1.577642624890193135e-01,4.332374302974594665e-02
1.413656862172217865e+00,3.089328418028221002e-01,3.702195828755114881e-01,-2.357083643174153267e-02,-2.023127851645741271e-01,-1.465491779478607093e-01
7.008034171509653909e-01,-3.535718114155430580e-01,-1.316059223955519386e-01,-1.681741113700291890e-01,-1.918012416925920505e-01,-3.388337313579460885e-01
1.307282965187942292e+00,3.555474689571601517e-03,6.426004433034562258e-01,-1.034907362653692126e-01,-3.238714072234934460e-01,1.936308288741635519e-01
-4.739670001809279665e-01,1.755789347338040152e+00,-1.258484118518804762e-01,-1.260340224602480297e-01,5.499976303832850855e-01,-4.913683293756989645e-01
-1.338040383332224081e+00,-7.141878933642904492e-01,1.147025301995397706e-01,-6.883535337688002909e-02,1.270933267405212896e-01,2.396884996299152581e-01
-9.399341124813590520e-01,-7.700454301842697413e-01,7.747973668140992753e-01,-2.678220371265033761e-01,-1.911953720167622606e-01,9.661985116737134560e-02
-9.836434079161570088e-01,4.191003626339758203e-01,-5.592982730012012460e-02,8.341867293515472515e-01,-1.371472114108860697e-02,-3.532305226699532508e-01
5.492183546377493730e-01,-4.482387431685723456e-02,4.439633671597625342e-01,-2.415828407740414768e-02,7.993914916219955202e-01,3.821696697128997844e-01
-1.361554455337556480e+00,1.963865161002603665e-01,-1.772560643942924785e-01,-1.117685507181879340e-01,-6.214438489501201701e-01,-8.922678435248002082e-02
-3.245559295513040787e-01,-1.938800127815957897e+00,1.689128285105892802e-01,-2.289046353736147177e-01,5.757289156855853740e-01,-2.120884693216949224e-01
1.061170687291618897e+00,-3.397734762446185108e-01,-8.128484680189715927e-01,-5.508519565079125768e-02,-2.867363359609613194e-01,-7.028715250046535523e-02
5.369666024837311813e-01,-1.193185745311408086e+00,4.140005110117131459e-02,8.075629317422831910e-02,4.151617246301302910e-01,3.701150108590041676e-01
1.730910496287490385e+00,5.933130024807666825e-01,-1.228601352373668715e-01,-3.849555472068565409e-01,-2.381038174821854536e-01,-2.328141771227436319e-01
8.828670976479040533e-01,1.470859753684325977e+00,1.377930794091816735e-01,2.749470351285234204e-01,-8.420501436890660552e-01,-2.753215671346051496e-01
-1.514694195372951191e-01,3.878414933307479107e-01,-3.413337194691866694e-01,-1.464762980676515558e-01,-3.902542059277008812e-02,5.408155668040708769e-02
-8.019325375709688286e-01,8.870982053588560845e-01,5.469956779605270603e-01,1.304937020294841155e+00,-2.653155080258449983e-02,2.210599101987120174e-01
1.292194605928044915e+00,-9.198187026081794393e-01,6.705254727180828267e-01,9.832328986046882102e-01,-9.993400445034113233e-02,-2.549277971460057191e-01
-3.734076539211305112e-01,9.017610670877407308e-01,-3.100840047057111248e-01,-5.917774224057085197e-01,-3.864226919563462648e-01,-1.079676737381509571e-01
-1.718265408273154993e+00,-1.040989602319656537e+00,-2.556456032045438809e-01,-3.176680094537980836e-01,-4.126536123004473366e-02,5.994165676124961761e-01
-5.799003912610589673e-01,-3.167450409699471003e-01,-3.443288175141182017e-01,9.495645959723555407e-01,-1.169207933610424688e-01,-2.659133390919918849e-01
1.847388963805841333e-01,7.011147926811571729e-01,5.862456970806557699e-01,-1.122115724211015103e-01,-7.004458276470043598e-01,5.043105241240799369e-02
1.282890607687525053e+00,1.589390129825694942e+00,-1.406996329981023974e-01,4.142530136869796431e-01,2.683032197542082886e-01,-3.708867721405967877e-01
-3.734734519469861680e-01,1.356619112311734821e+00,5.717570632825057508e-01,-6.585794011622729816e-01,-1.272688248749829221e+00,2.736222707250071662e-01
1.138003284483967148e+00,-1.845247649401308143e-01,-3.066101586181867872e-02,2.379266161446055017e-01,9.391300940895538907e-02,-1.118663320135100149e-02
-1.863931115012557704e+00,4.989597725909516446e-01,1.303234714699455232e-01,1.423108940515396548e-01,7.255226803596476204e-01,-2.058019738481995375e-01
-2.912771747270070932e-01,-3.138226781461759263e-01,-1.173706696451697340e+00,-1.462878165661745555e+00,-2.514644077758315666e-01,-6.879119878341086181e-02
-4.439343721592958758e-01,-8.981465874109400005e-01,1.167964802773406641e+00,-3.814610978949473097e-01,-4.689045139352059355e-01,3.469990270706008184e-01
1.469031167139777549e+00,-4.822440921460436347e-01,-4.911430459823631356e-01,2.930198170866935570e-01,2.199041105055715151e-01,-1.705025674809460823e-01
-1.783292172298443501e-01,-2.520749871589688107e-01,8.219063426860576671e-01,-5.323171193835125603e-01,4.486064924424359446e-01,6.230054280549970902e-02
-1.815874431292105573e+00,8.505171938584384916e-01,1.322995990264147215e-01,2.174666966609686558e-01,5.860330039056863560e-01,6.548869872479962106e-02
-1.330943390344189625e+00,-5.851986268814616254e-01,2.955611989672896067e-01,3.184667471937926986e-01,3.242818645316560833e-01,-5.306998408928663771e-03
1.821718026313627961e-02,8.727861637253782057e-01,-7.211280829745386756e-01,6.618292062758316385e-01,5.504342555796066794e-01,4.779533182963235927e-01
2.372417427835810666e-01,-6.582764114743953898e-02,5.330773045551522038e-02,5.123074838606014314e-01,-9.491791976172487821e-01,4.669126834011889104e-01
-4.942222671035947923e-01,2.811887719835383659e-01,1.007338293390191014e-01,-1.256187654067665027e-01,-2.747939345738713568e-01,-3.195409068050560353e-01
-6.202684364887270929e-01,-1.055213113522790236e+00,4.642003205959976085e-03,1.914329058627353419e-01,1.129680805585785291e-01,-2.502987054473901352e-01
-1.150187862895049734e-01,2.006147421991190394e-01,-5.791337169661759932e-01,-3.590151184754620250e-01,6.109698666124604473e-03,-1.715218080382378829e-01
9.922746798871184826e-01,5.576286538159748174e-01,-5.490745024937275787e-01,1.646713987348748243e-01,-1.212340410761842957e-01,-2.904164463672075924e-01
-6.299323669016537730e-01,8.169976680056717511e-01,7.778060460624015571e-01,-1.547350377204229632e-01,5.770225872393511812e-01,2.484551258886130709e-01
-6.875654166938669487e-01,-9.408837583822707851e-01,8.513715868524944497e-02,7.622815752322942284e-02,-3.768132310675967878e-01,2.261937588362696594e-01
-2.901252053470780856e-01,1.438668252570943773e-01,-3.865507539889725397e-01,-8.099711937149947083e-01,1.777187136003946788e-01,3.598299727991182695e-01
-4.808639173836099512e-01,-1.450032309043599588e+00,1.183065543913178308e+00,2.210304222375034378e-01,-3.705173279349993076e-01,2.380591059319145109e-01
1.209274331957632453e+00,-6.756913266083512948e-01,-2.850097805765691161e-01,2.096952050238368448e-01,-3.765406239029398666e-02,-1.368253127256592871e-01
-9.730426457237105475e-02,-2.692244934079739416e-01,-4.297230024421331840e-01,-9.480848897542901721e-01,3.874815406666361900e-02,-6.523684729028261797e-02
6.972433548749138454e-01,1.067998301168269881e+00,-1.507882182386894587e-01,-4.901416613593591043e-01,4.662948306349104510e-01,-9.071730775624928245e-02
1.253660634982379785e+00,-8.286750266263172293e-02,-5.092704496919221446e-01,1.975706594026215845e-01,-4.587767214049249254e-01,8.501618651847883124e-01
1.258550019282185461e+00,1.148309890488736995e+00,-2.231628501844472867e-01,-2.078831061914768741e-01,-2.648157391536689054e-01,1.217176226008275658e-01
-9.412723585667895354e-02,2.144084132880912097e-01,2.748054747054952118e-01,-5.577066333043798618e-01,-4.940472432262885127e-01,-2.842766541085994803e-01
2.490864505664724254e-02,6.059412046351138059e-01,5.878159342248857611e-01,9.611924342867242954e-01,-1.372985999542997160e-01,-3.686629459768860084e-02
-7.272994595099919746e-01,-6.342654530693173642e-01,6.111595717688624030e-02,3.866630318622469309e-01,1.120901825856009393e-01,-1.855057903493207150e-01
1.176074490979330950e-01,-1.067043333109367886e-01,3.924032356431442770e-01,3.489692388663331868e-01,-1.773212019502895809e-01,-3.395263585090396163e-01
-1.206447312517054504e+00,4.660905989703215124e-01,-2.192757914759060345e-01,8.626724558017062616e-01,-4.310419413360067065e-02,-4.388602942323992923e-02
-5.963613191120888946e-01,-7.609015055108145353e-02,3.857576091099957361e-01,-2.263611406821236863e-02,9.152084755023182083e-02,2.481899366618294522e-01
-2.766907847430967848e+00,-6.392457814925732451e-02,3.325346492851018465e-01,1.608831612414226564e-01,2.288470042293435647e-01,9.318606474269773565e-02
1.475731940577321932e+00,3.148221039994231751e-01,-1.939772998792472225e-01,-1.092226587475547017e+00,-4.519396159754380249e-01,6.106550114931282025e-02
-1.114037812561998048e-01,-7.552957885921303127e-01,3.332535716062638431e-01,-1.778072903345588429e+00,5.114915753712576674e-01,-1.576121818013406506e-01
1.067065126445164935e+00,9.422213696495579383e-02,2.620670358736377215e-01,-4.103640973303940287e-01,3.496299827521111014e-01,8.118695195414347976e-02
6.322048854739467094e-01,-4.733641643966192136e-01,-1.102035177962313109e-02,8.991550588754271267e-01,4.976210749425420410e-01,-1.954262278079058057e-01
1.188660767451079625e+00,-6.961278696676815869e-01,5.506808512774961084e-01,-1.435340986530296403e+00,9.842921266642541411e-01,-1.718774042463166313e-02
3.437280919817833791e+00,3.128788560576492017e-01,-2.943318136601834056e-01,-3.531646804064471068e-01,1.150995542053234316e-01,-1.374578785481297694e-01
7.129551490137102376e-02,-5.918167185999719804e-01,9.493029733795850245e-01,-8.305931408085277801e-02,-4.579991774302560187e-02,-3.603600280671159783e-02
2.342210177272750250e-03,-2.869285041769979450e-01,5.681670179116596331e-02,-3.403568090697912663e-01,3.566132777189572750e-02,-2.947617996368653293e-01
-2.314224992904110323e-01,1.088479950503498800e-01,-2.127201570227018890e-01,3.476477719615068684e-01,-5.877212861317974157e-01,6.118921398333210249e-02
1.118708522968023394e-01,-2.124044703607264606e-01,-1.846819206771198318e-01,-3.919005645957245043e-02,-4.265167544941456668e-01,4.029828715677969964e-01
-3.500131546245323633e-01,3.640731565309254791e-01,-2.687057779119301354e-02,9.035826870508013864e-02,3.386221120699629550e-01,-1.204532115621414629e-01
1.020107172169409493e+00,-2.432084643603738550e-01,8.621637187496795640e-01,-6.625844220423386666e-02,9.184699770464117563e-01,-3.690177108003607764e-01
1.666304836227792130e-01,-8.733106404901562758e-01,4.393869317612759118e-01,1.517377445128921809e-01,-2.370732444635476055e-01,6.287992865341655857e-02
-9.787991917415168608e-01,1.101578097275798696e+00,-4.971155209878126424e-01,-3.761487163991805716e-01,3.593663966264438736e-01,-2.003458544235595939e-01
-1.862676684065963373e-01,-5.246940132182047467e-01,-1.366272608510474829e-01,-4.839775484491758983e-01,-1.676406277760839059e-01,9.231667736024104509e-02
2.683566673960030569e-01,8.552712569942890752e-01,6.626608041040646935e-01,-4.800041930616830849e-02,-3.216407861441163418e-01,8.053255527434781402e-02
4.359181768152348702e-01,-1.556183404018298244e+00,6.168363474581022715e-02,-7.701570133732682510e-02,4.336197326445391242e-01,8.444567805295405405e-02
-7.586683256099456818e-01,-5.818833622417604046e-01,2.436635185997250985e-01,2.254178351255572421e-01,-2.952234883448409675e-01,6.879246671894500009e-01
9.017953945266005134e-01,3.230786366997449588e-01,5.794682789546711232e-01,-1.862700048551892140e-01,3.678848955645288576e-01,-4.718411642610627066e-01
4.198190829409437219e-01,1.535667069859606437e-01,4.335500193541717839e-02,-1.906877823815106565e-01,-1.336300827489441401e-01,-9.519292793574167522e-02
-7.716245658337100854e-01,-7.889528538963115345e-01,-3.981328367014028702e-01,-5.156631116390621994e-01,6.441316669383767568e-01,-1.657873166605030590e-01
-2.790637749556753588e-01,8.827597684314861803e-01,-7.897376887312905769e-01,-1.453436612285756990e-01,-5.964703264752267975e-01,-1.838781542134373392e-01
3.877268347567258688e-01,6.103152419200089662e-01,1.176730640020410591e-02,-8.275238059711054195e-02,-3.179694710458984552e-01,6.616434667558918070e-02
-1.146176711394655962e-01,-1.646489432744865367e-01,7.716354385669681459e-01,4.672388306818133219e-01,-6.436020169960765536e-01,1.696725665584701559e-01
-5.874181224765442355e-01,1.615419118085166916e+00,9.271118831862042997e-01,8.553496716069836081e-03,8.827194075534789963e-01,2.237322787980425623e-02
7.033485197751639939e-01,6.170387547429935227e-01,-2.078252395548988718e-01,-9.423586758335598113e-01,1.365940594527385310e-01,1.546049835057827226e-01
3.516268547413918255e-01,6.499119928584602413e-01,3.674033879661628976e-01,-4.645121380866964467e-01,-6.062132646033175920e-01,-9.311872429947011531e-02
6.352430091718656024e-01,3.084883038501922137e-01,8.460419249200792358e-01,-4.879065025239564396e-02,6.493500969252493649e-01,-4.975677194663952196e-01
1.010516002450933426e+00,4.558150201573645255e-01,1.009385037254763029e+00,-5.930700581715355746e-01,4.218474904663421232e-01,-1.111606521715577528e-01
-2.772270604746247091e+00,9.873903587991013087e-01,-2.807396513911437630e-01,-5.131595388794517598e-01,1.943319846827014641e-01,4.322805938206662479e-01
-1.421176834836001213e+00,-1.745580653558841622e+00,2.316279033128041953e-01,-1.235370687636601739e+00,-8.271901829855549115e-02,3.711784854344604145e-01
2.876817110446236447e-01,-8.548995867323230247e-01,4.654179919969814727e-01,1.718687625011000586e-02,3.432531161302924683e-01,-1.366111709157897258e-01
1.606175078548905288e+00,5.625862806456906062e-01,7.918639466629380230e-01,-4.399085093266408286e-01,-2.738039161390423137e-01,-7.880618525161909443e-03
-2.178498798230679989e-01,1.317720315697475941e+00,4.833076031820516261e-01,4.700732246875646281e-01,-6.217140981799752497e-01,-2.393833195776080558e-01
1.345382045715865393e+00,-1.059024144034667048e-01,-6.531687951856771646e-01,-2.599254214398781238e-01,2.420073492557412997e-01,-3.974690825515069803e-01
2.262106397887573839e-01,2.765538350551430269e-01,-8.451748999026710285e-01,4.281442042336647269e-01,-4.386751179524788213e-01,3.552739664669983255e-01
-1.539273155822736605e+00,-8.760332957781216123e-01,-5.314347718335071802e-01,2.141421158567101413e-01,-4.430331775680683426e-02,-1.409764898016838686e-01
1.435149811996381697e+00,3.437525097792654694e-01,1.694316404395951603e-01,5.244273614065186884e-01,-2.548513533785042862e-01,-2.419445731898251517e-01
-1.454242142994866427e+00,-9.375093164307344296e-01,7.033120702201809404e-01,1.421223419609939920e-01,2.520754368179941030e-01,2.363918590602053227e-01
-7.597562888797293468e-01,-1.189289834004035429e+00,4.463407323213426370e-01,4.704296431887490804e-01,4.502404058030104461e-02,4.350960493469714363e-01
1.462517923500020189e-01,6.408946798061708749e-01,6.157174515089720579e-01,2.993377266205508591e-01,2.841126127320401928e-01,2.970047791923616926e-02
-9.597045395561454306e-01,5.859742401288067226e-01,5.239029509831486520e-01,9.282804150321193326e-01,-3.711455923008236124e-01,-4.603112320555463599e-01
-1.570124955533420463e+00,-1.206684214676349454e+00,4.579594935120203103e-01,-7.359268855221610117e-01,4.373324842880403907e-01,2.057800353327108103e-02
2.016949112955367163e+00,2.206647954716430160e+00,-1.234637732125144077e-01,-2.037328391568704600e-01,2.957260168798375721e-02,-1.754806839350341041e-01
-9.267197955654230546e-01,-1.122597488892953743e+00,1.757069046564585860e-02,-6.245637958204567491e-02,-2.286676139432561872e-01,9.793657070298802947e-02
-1.205407827490059480e+00,-9.217769420216961329e-01,2.562011175642934235e-01,1.156322282856216965e+00,2.854813774157049511e-01,1.434616710173634013e-01
-1.451722323037982210e-01,1.012475898985363942e+00,-2.725257856170079651e-01,1.709217562510073618e+00,-3.932620522561211529e-02,5.224459550933958051e-03
-3.599392210950137505e-01,-6.353155563760086444e-02,7.442381885747912929e-01,8.324496622309020266e-02,-1.677816080908032526e-01,1.326573975083854551e-01
-5.096512143975291398e-01,5.285425543368739154e-01,-1.857165834849067165e-02,2.069806452328369351e-01,-7.825749015588767676e-01,-3.335266728314147389e-01
-2.248559833358650395e-01,1.350619940853235335e+00,9.454376645292752457e-01,3.592616555634056130e-01,-1.936773770580180465e-01,-2.239992029524801864e-01
1.555045493800523815e+00,-5.426566482647804390e-01,1.955918298852583892e-01,1.525058635811470664e-01,-4.641562380760770601e-02,-4.122720609723657947e-01
-1.304152907434195097e+00,6.123948685341944476e-01,-9.757131824735052472e-01,5.008679896791665698e-01,-2.030129957573635971e-02,-4.392284229279232871e-02
-1.008116028093261507e+00,1.488145987599821751e+00,1.023453844126292367e+00,-3.429900551489504235e-01,-6.978057898966090189e-01,4.998633369922030056e-02
9.128240512980061450e-01,-2.418387232901703932e-01,-2.371763949484239145e-02,-4.214207437366224163e-01,-1.282593327906588754e-01,2.156110375008820079e-01
2.495097697463636854e-01,-5.775909497698109574e-01,2.542650885939120031e-01,1.014806376031181095e-01,-5.418384985087006944e-01,1.921638095517343436e-01
8.133342562887541094e-01,2.821659337556268743e-01,2.431007546174490663e-01,1.743990929363056219e-01,-5.742501521677350063e-01,-1.661490162920647648e-02
-1.681471352457328150e+00,-5.352211610071460068e-01,5.873794641987050147e-01,2.848436315655182294e-01,3.969469297732435009e-02,9.067474439713004708e-01
1.434893209231388189e+00,-8.411427266424029714e-01,-1.997270473418604753e-01,-6.319203270275959294e-01,-3.929768431443015353e-01,-3.473579395726483776e-01
1.174685388284044230e+00,3.876246911321050703e-01,-3.225067687269227434e-01,-1.289001348075763387e-01,2.603493734511370117e-01,-4.181084278617377969e-01
-2.519188975006588643e-02,-1.440545013406833164e+00,5.639685886358337952e-02,-5.239898176494379722e-01,8.308201751926444500e-02,1.158941036857810691e-01
-1.916416669836101816e-01,-1.375221659374382455e+00,-9.573846466626864671e-02,2.246596780063679979e-02,-2.138057003804847422e-01,3.116521007353131312e-01
-1.487874486390625139e-01,4.916029834104252427e-01,-4.737280143446630509e-01,2.440135989008634099e-01,2.890618989996802668e-01,1.296178012578331519e-02
-2.253347119285242339e+00,5.573262133909281379e-01,2.554973831197333151e-02,-3.197802856849467634e-01,7.032532464593375110e-01,-2.353760931181913749e-02
1.633027236349299249e+00,4.385877879547522840e-01,1.576327416090071987e-01,1.264445986536630429e+00,-1.842244120138206154e-01,-6.974681865670760983e-01
5.018000072244571674e-01,-1.627611356930804165e+00,-5.229695412259253162e-01,-1.953551545313182425e-01,-1.394890470972841856e-01,-1.518389080858218165e-01
1.839939041851613277e+00,7.396080331172323330e-01,-1.435357160519390440e-01,3.998080637588755093e-01,-3.898162283783110360e-02,-1.057922099261261323e-01
1.420337091475711855e+00,2.298295936893908764e-01,-1.076068021500328348e-01,-1.874709108542555180e-01,-5.816629095006646821e-01,1.767979031829785830e-01
-1.690063553237256821e-01,1.275042121059453797e-02,4.581426920633819844e-01,2.382939861761843026e-01,-3.864750986468847849e-01,-2.527715310558914519e-01
4.256281296581539419e-01,-1.024037072010679089e-01,1.085673081748623758e-01,-7.658289659941518168e-02,2.555906597761524179e-01,1.353693454394760132e-01
4.749036950731210793e-01,-6.827724765300819953e-01,5.781948853889760237e-02,-9.258060622271103712e-01,-9.477070287154583106e-01,3.569695137542264751e-01
-9.535210544885353023e-01,1.255926710355476095e-01,-1.296429380422992883e-01,1.188163995728823280e-01,6.425021311222682552e-02,5.190509798581607187e-02
3.486242384047569809e-01,-7.520014081542965023e-01,4.185984111552371045e-01,-1.075006270796971747e-03,-3.257073428249522284e-01,-6.367527102352951163e-01
9.292117098651032567e-03,-2.714826804555180439e-01,-4.172443174040313951e-01,-1.740015513391490187e-01,5.124360580105383201e-02,-1.390866845957584585e-01
-7.520393952065267396e-01,-3.906122269932075231e-01,-2.529804620293469447e-02,4.543569140526044214e-01,-6.083344037800532123e-01,-3.823902844170717907e-01
1.629548956303303320e-01,6.134006718397302382e-01,4.505802647554570939e-01,-6.656127347818068252e-01,2.463524761762629078e-01,5.499078904135907830e-01
-2.034032436084572293e+00,-7.630660023648389023e-02,5.665977781524622614e-01,8.728372710914304722e-02,-3.231674248953748663e-01,1.934356053412304433e-01
